karpuz;bugday;domates;sarimsak;cavdar;bogurtlen;yulaf;ayran;;;;;;;
kivi;kahve;marul;bakla;mayali alkoller;tatli toz biber;domates;kuru fasulye;taze meyve suyu;corek otu;patlican;salam;mango;;
aci pul biber;kirmizi mercimek;;;;;;;;;;;;;
aci pul biber;pirinc;ananas;;;;;;;;;;;;
nohut;tarcin;kuru fasulye;armut;kahve;pirasa;marul;bogurtlen;kajun;hindi eti;siyah cay;kimyon;seker;;
yesil mercimek;kakule;marul;;;;;;;;;;;;
salam;;;;;;;;;;;;;;
pirasa;domates;;;;;;;;;;;;;
visne;tereyagi;sucuk;mango;kahve;sakatatlar;hazir meyve suyu;misir;kusbasi et;bezelye;soguk cay;nar;ananas;hayvansal sut;
lahana;nohut;;;;;;;;;;;;;
tarcin;kajun;tuz;;;;;;;;;;;;
pirinc;badem sutu;marul;yogurt;margarin;kiraz;sarimsak;ispanak;mandalina;;;;;;
pirasa;mango;margarin;bogurtlen;portakal;bugday;bakla;salam;ekmek;yulaf;;;;;
yogurt;hayvansal sut;avokado;portakal;marul;sosis;misir;sogan;armut;ayran;vanilya;sumak;nar;;
tarcin;cilek;corek otu;;;;;;;;;;;;
hindi eti;visne;nar;yeni bahar;sumak;kirmizi mercimek;misir;;;;;;;;
portakal;pirasa;taze meyve suyu;mandalina;bezelye;tarcin;sarimsak;cavdar;sakatatlar;;;;;;
kiyma;;;;;;;;;;;;;;
sosis;ejder meyvesi;kahve;hazir meyve suyu;armut;kusbasi et;ispanak;kiraz;cilek;tavuk eti;siyah cay;taze meyve suyu;margarin;;
kirmizi mercimek;aci pul biber;kekik;yeni bahar;tatli toz biber;yesil mercimek;mandalina;tavuk eti;ejder meyvesi;peynir;sakatatlar;;;;
aci pul biber;domates;tuz;yeni bahar;yogurt;karpuz;elma;;;;;;;;
ananas;pirinc;hindi eti;vanilya;corek otu;tavuk eti;biberiye;maydanoz;marul;misir;kiyma;hayvansal sut;mango;bugday;
margarin;kiraz;soguk cay;sakatatlar;arpa;tarcin;tatli toz biber;kirmizi mercimek;nar;bitki cayi;maydanoz;;;;
soguk cay;ayran;mayali alkoller;kivi;arpa;bugday;badem sutu;biberiye;sogan;sucuk;peynir;tatli toz biber;;;
pirinc;bogurtlen;kekik;mayasiz alkoller;kiyma;hazir meyve suyu;domates;cilek;kahve;kirmizi mercimek;yumurta;kuru fasulye;armut;yulaf;
kirmizi mercimek;kuru fasulye;aci toz biber;kola-gazoz vb.;biberiye;ananas;kekik;karpuz;serbet;kivi;bezelye;zerdecal;bakla;kiyma;yogurt
misir;ananas;kajun;mayasiz alkoller;biber;kiyma;bitki cayi;boza;hayvansal sut;kirmizi mercimek;avokado;nane;portakal;bulgur;vanilya
badem sutu;;;;;;;;;;;;;;
zerdecal;sumak;sosis;kakule;maydanoz;hazir meyve suyu;kuru fasulye;sakatatlar;bugday;cilek;yulaf;soguk cay;domates;kirmizi mercimek;
patlican;vanilya;boza;mayali alkoller;ispanak;bezelye;yogurt;sosis;taze meyve suyu;kekik;portakal;;;;
kakule;biber;kimyon;kekik;tereyagi;patlican;yogurt;roka;nane;kiyma;salam;sarimsak;;;
nar;ayran;salam;sakatatlar;misir;maydanoz;hindi eti;boza;;;;;;;
biberiye;corek otu;ispanak;maydanoz;biber;karpuz;kiraz;aci pul biber;avokado;kimyon;;;;;
kekik;ananas;kirmizi mercimek;salatalik;karpuz;kiyma;sogan;marul;armut;pirinc;nane;bulgur;;;
mayali alkoller;nohut;corek otu;bitki cayi;kirmizi mercimek;sumak;cavdar;peynir;cilek;;;;;;
yumurta;;;;;;;;;;;;;;
ejder meyvesi;sakatatlar;kiraz;tatli toz biber;peynir;kiyma;nar;sogan;kusbasi et;hayvansal sut;;;;;
marul;ejder meyvesi;kekik;kakule;armut;bitki cayi;muz;misir;visne;patlican;kuru fasulye;;;;
hayvansal sut;;;;;;;;;;;;;;
domates;ayran;pirinc;yulaf sutu;roka;;;;;;;;;;
nohut;kiraz;sumak;cilek;sucuk;tereyagi;kekik;tatli toz biber;yeni bahar;kuru fasulye;mayali alkoller;lahana;;;
kirmizi mercimek;;;;;;;;;;;;;;
muz;ayran;kiyma;zerdecal;nane;bitki cayi;sarimsak;nar;;;;;;;
sakatatlar;kabak;cilek;;;;;;;;;;;;
mayali alkoller;tereyagi;salatalik;sosis;avokado;;;;;;;;;;
sogan;nar;kajun;seker;;;;;;;;;;;
kuru fasulye;soguk cay;taze meyve suyu;visne;;;;;;;;;;;
vanilya;kekik;aci toz biber;nar;kiyma;nohut;pirasa;cavdar;peynir;bitki cayi;mayali alkoller;;;;
balik;sogan;karpuz;bitki cayi;biber;ekmek;nohut;mandalina;ayran;mango;ananas;domates;kajun;sakatatlar;yulaf
zerdecal;kuru fasulye;corek otu;nohut;kekik;tavuk eti;kivi;patlican;salatalik;margarin;;;;;
kori;avokado;sakatatlar;soguk cay;nane;kuru fasulye;aci toz biber;karpuz;hazir meyve suyu;mayasiz alkoller;pirinc;misir;kirmizi mercimek;;
nohut;yulaf sutu;ispanak;sucuk;bakla;roka;siyah cay;yulaf;balik;portakal;sakatatlar;mango;tavuk eti;;
kirmizi mercimek;portakal;avokado;kahve;bulgur;kola-gazoz vb.;kori;muz;kimyon;;;;;;
sakatatlar;avokado;cilek;zerdecal;sucuk;maydanoz;;;;;;;;;
boza;balik;kajun;karpuz;tarcin;kola-gazoz vb.;aci pul biber;hindi eti;yulaf;mayali alkoller;yogurt;corek otu;;;
mandalina;maydanoz;kabak;nar;kahve;sakatatlar;kimyon;sucuk;yulaf;kori;bakla;peynir;ekmek;nohut;
kakule;domates;kekik;bezelye;aci pul biber;bogurtlen;bakla;yesil mercimek;maydanoz;armut;;;;;
sumak;muz;bugday;lahana;tuz;aci pul biber;biber;cavdar;cilek;hindi eti;bulgur;;;;
muz;visne;nohut;serbet;tuz;yogurt;hindi eti;ananas;ayran;vanilya;avokado;patlican;tatli toz biber;taze meyve suyu;kekik
kabak;badem sutu;muz;kimyon;balik;salam;yesil mercimek;sosis;bugday;kivi;zerdecal;hayvansal sut;taze meyve suyu;kori;arpa
maydanoz;yogurt;nar;kirmizi mercimek;kekik;sucuk;kabak;arpa;mango;;;;;;
patlican;balik;biberiye;pirinc;salatalik;kori;tereyagi;kiraz;kiyma;marul;kusbasi et;kajun;yumurta;;
hayvansal sut;mango;serbet;nohut;cavdar;mayasiz alkoller;yumurta;kiyma;misir;boza;maydanoz;peynir;lahana;kiraz;margarin
sarimsak;aci pul biber;yesil mercimek;;;;;;;;;;;;
mayali alkoller;arpa;tereyagi;;;;;;;;;;;;
serbet;kiyma;muz;maydanoz;misir;;;;;;;;;;
arpa;visne;kimyon;armut;bitki cayi;lahana;biber;tarcin;;;;;;;
nane;tatli toz biber;siyah cay;kakule;pirinc;misir;hazir meyve suyu;sarimsak;armut;;;;;;
kusbasi et;boza;bulgur;soguk cay;kori;visne;siyah cay;salatalik;kekik;sosis;;;;;
serbet;maydanoz;;;;;;;;;;;;;
tuz;visne;kajun;;;;;;;;;;;;
kekik;cavdar;yulaf;nohut;bakla;tereyagi;kimyon;yumurta;boza;kiraz;tavuk eti;kusbasi et;peynir;arpa;bulgur
hindi eti;kajun;mayasiz alkoller;yulaf;aci pul biber;seker;ekmek;ananas;peynir;kuru fasulye;muz;kori;zerdecal;arpa;vanilya
tarcin;yulaf sutu;kirmizi mercimek;mandalina;salam;lahana;marul;tereyagi;sumak;;;;;;
pirinc;armut;zerdecal;cilek;kusbasi et;marul;corek otu;ekmek;taze meyve suyu;;;;;;
serbet;cavdar;kekik;yeni bahar;kahve;sosis;karpuz;corek otu;bulgur;bogurtlen;tavuk eti;nohut;avokado;tatli toz biber;portakal
hazir meyve suyu;yulaf sutu;tuz;domates;;;;;;;;;;;
pirinc;taze meyve suyu;bakla;;;;;;;;;;;;
siyah cay;seker;yogurt;yesil mercimek;badem sutu;muz;corek otu;avokado;ejder meyvesi;arpa;kusbasi et;maydanoz;kekik;ananas;
misir;mayali alkoller;elma;arpa;nohut;;;;;;;;;;
visne;karpuz;kusbasi et;;;;;;;;;;;;
sakatatlar;yulaf;taze meyve suyu;kola-gazoz vb.;mandalina;salatalik;kajun;vanilya;badem sutu;marul;elma;tarcin;;;
tarcin;cilek;;;;;;;;;;;;;
sumak;cavdar;visne;misir;kabak;yumurta;sosis;;;;;;;;
mango;siyah cay;bakla;yumurta;armut;patlican;kekik;;;;;;;;
bitki cayi;pirasa;nane;sosis;boza;sakatatlar;yogurt;kimyon;yeni bahar;;;;;;
kajun;ekmek;yesil mercimek;bezelye;vanilya;yogurt;elma;bitki cayi;kimyon;biberiye;aci toz biber;sumak;kabak;;
peynir;mango;nane;biber;cavdar;aci pul biber;mayali alkoller;ekmek;avokado;tavuk eti;armut;muz;yogurt;karpuz;yesil mercimek
kabak;;;;;;;;;;;;;;
margarin;kakule;sucuk;ispanak;kimyon;salam;sosis;salatalik;roka;pirasa;kiyma;ejder meyvesi;;;
seker;yumurta;yulaf;tavuk eti;kahve;kori;yeni bahar;tereyagi;nohut;;;;;;
domates;aci pul biber;elma;ananas;hazir meyve suyu;corek otu;bugday;cilek;misir;mandalina;maydanoz;kekik;kusbasi et;visne;bulgur
taze meyve suyu;yeni bahar;avokado;sucuk;salatalik;patlican;zerdecal;kekik;vanilya;;;;;;
mayasiz alkoller;badem sutu;bogurtlen;sosis;aci toz biber;vanilya;bugday;salatalik;kirmizi mercimek;kabak;marul;peynir;cavdar;;
ekmek;misir;sosis;kuru fasulye;nar;kola-gazoz vb.;soguk cay;mandalina;;;;;;;
tarcin;patlican;misir;;;;;;;;;;;;
pirasa;sucuk;sumak;aci toz biber;bulgur;tereyagi;yumurta;bogurtlen;cilek;armut;;;;;
tavuk eti;badem sutu;ekmek;;;;;;;;;;;;
bitki cayi;siyah cay;kekik;kiyma;sumak;roka;bugday;kuru fasulye;nane;;;;;;
zerdecal;marul;yogurt;portakal;bulgur;pirinc;;;;;;;;;
sakatatlar;mayali alkoller;ekmek;bogurtlen;bezelye;tarcin;kahve;siyah cay;muz;;;;;;
