karpuz;sumak;nohut;cavdar;hayvansal sut;badem sutu;nane;corek otu;ananas;sosis;mayali alkoller;taze meyve suyu;;;
balik;kivi;;;;;;;;;;;;;
soguk cay;siyah cay;peynir;balik;yumurta;taze meyve suyu;badem sutu;tatli toz biber;nohut;hindi eti;seker;patlican;;;
karpuz;kimyon;aci pul biber;aci toz biber;ispanak;sogan;sosis;ananas;corek otu;bakla;;;;;
bogurtlen;zerdecal;patlican;avokado;kori;karpuz;elma;lahana;aci pul biber;muz;kahve;nane;biber;;
mango;zerdecal;sarimsak;yumurta;marul;aci toz biber;kakule;;;;;;;;
kekik;ispanak;ekmek;yesil mercimek;yogurt;bogurtlen;serbet;;;;;;;;
pirasa;tereyagi;pirinc;;;;;;;;;;;;
biber;tereyagi;misir;karpuz;kori;tatli toz biber;bakla;seker;bitki cayi;kahve;biberiye;bogurtlen;kimyon;kola-gazoz vb.;avokado
portakal;maydanoz;;;;;;;;;;;;;
nane;kusbasi et;;;;;;;;;;;;;
kuru fasulye;portakal;seker;mandalina;elma;marul;avokado;;;;;;;;
ispanak;soguk cay;;;;;;;;;;;;;
hindi eti;pirinc;kirmizi mercimek;kimyon;mayasiz alkoller;kabak;kuru fasulye;peynir;maydanoz;mayali alkoller;tavuk eti;armut;hazir meyve suyu;portakal;yeni bahar
bugday;mayali alkoller;kuru fasulye;sakatatlar;lahana;biberiye;tuz;;;;;;;;
balik;misir;kiyma;serbet;biberiye;arpa;nane;pirinc;kiraz;karpuz;zerdecal;kusbasi et;maydanoz;;
mango;;;;;;;;;;;;;;
badem sutu;sumak;taze meyve suyu;kakule;seker;tatli toz biber;hayvansal sut;mayali alkoller;;;;;;;
mayali alkoller;;;;;;;;;;;;;;
yesil mercimek;patlican;mango;bitki cayi;ispanak;aci toz biber;mayasiz alkoller;sarimsak;hayvansal sut;karpuz;kola-gazoz vb.;ekmek;;;
badem sutu;margarin;nohut;aci pul biber;armut;karpuz;tereyagi;yeni bahar;patlican;bakla;kabak;muz;marul;tatli toz biber;kahve
margarin;hazir meyve suyu;avokado;;;;;;;;;;;;
sarimsak;bulgur;arpa;bogurtlen;kabak;sakatatlar;ayran;kakule;tuz;kivi;margarin;bezelye;kola-gazoz vb.;;
yogurt;bakla;margarin;tereyagi;badem sutu;taze meyve suyu;;;;;;;;;
cilek;yesil mercimek;tereyagi;cavdar;maydanoz;aci toz biber;hindi eti;roka;bogurtlen;arpa;portakal;armut;misir;pirinc;
yulaf;tatli toz biber;mandalina;kakule;tavuk eti;seker;kabak;zerdecal;;;;;;;
zerdecal;aci toz biber;patlican;yeni bahar;visne;seker;aci pul biber;nohut;pirinc;arpa;kakule;;;;
tatli toz biber;yulaf sutu;kiyma;tarcin;peynir;biber;bogurtlen;karpuz;ayran;aci pul biber;aci toz biber;hayvansal sut;yeni bahar;;
ananas;arpa;nar;kola-gazoz vb.;kimyon;corek otu;mayasiz alkoller;;;;;;;;
lahana;tuz;;;;;;;;;;;;;
lahana;kirmizi mercimek;seker;margarin;bezelye;biberiye;aci toz biber;bitki cayi;cavdar;ayran;;;;;
kimyon;siyah cay;margarin;soguk cay;kiraz;maydanoz;yeni bahar;visne;ejder meyvesi;;;;;;
mayasiz alkoller;yogurt;kabak;sogan;domates;kiyma;;;;;;;;;
taze meyve suyu;lahana;;;;;;;;;;;;;
hayvansal sut;serbet;hindi eti;lahana;boza;bakla;kori;tuz;patlican;;;;;;
yulaf;biberiye;mandalina;peynir;seker;siyah cay;tarcin;nane;;;;;;;
nar;bulgur;salam;ispanak;nane;misir;pirinc;mayali alkoller;yesil mercimek;kusbasi et;ejder meyvesi;yumurta;sumak;maydanoz;kabak
kabak;tarcin;marul;sosis;sogan;yulaf sutu;karpuz;hayvansal sut;zerdecal;mayasiz alkoller;;;;;
roka;marul;kiraz;mango;soguk cay;tavuk eti;patlican;balik;badem sutu;yumurta;portakal;yeni bahar;sogan;salam;sarimsak
kakule;armut;bakla;;;;;;;;;;;;
kola-gazoz vb.;;;;;;;;;;;;;;
ananas;tereyagi;kirmizi mercimek;kekik;marul;margarin;portakal;hindi eti;sogan;patlican;mandalina;;;;
aci toz biber;karpuz;yesil mercimek;corek otu;;;;;;;;;;;
biber;salam;lahana;tuz;portakal;armut;visne;mango;kekik;cilek;bugday;zerdecal;muz;ejder meyvesi;seker
hazir meyve suyu;zerdecal;nane;salam;misir;bulgur;badem sutu;;;;;;;;
margarin;kori;seker;nane;ejder meyvesi;ananas;balik;hayvansal sut;yulaf sutu;elma;;;;;
mayasiz alkoller;biber;bugday;;;;;;;;;;;;
elma;kahve;;;;;;;;;;;;;
bugday;sarimsak;zerdecal;kusbasi et;hayvansal sut;peynir;bezelye;vanilya;roka;kiraz;yogurt;;;;
aci toz biber;;;;;;;;;;;;;;
kakule;mayali alkoller;visne;bogurtlen;yulaf sutu;vanilya;pirinc;;;;;;;;
taze meyve suyu;marul;pirinc;;;;;;;;;;;;
bakla;soguk cay;cavdar;sakatatlar;;;;;;;;;;;
yulaf sutu;ispanak;;;;;;;;;;;;;
kabak;cilek;salatalik;yumurta;ayran;nane;margarin;hazir meyve suyu;roka;;;;;;
portakal;patlican;boza;yulaf sutu;domates;siyah cay;kekik;yesil mercimek;avokado;;;;;;
peynir;badem sutu;kimyon;mayasiz alkoller;;;;;;;;;;;
sogan;kuru fasulye;armut;zerdecal;corek otu;muz;ekmek;pirasa;tatli toz biber;boza;salam;;;;
yumurta;bakla;;;;;;;;;;;;;
kusbasi et;ejder meyvesi;sogan;sakatatlar;sucuk;salam;arpa;mandalina;kimyon;mayasiz alkoller;bugday;hayvansal sut;visne;kiyma;serbet
maydanoz;sarimsak;biber;bitki cayi;soguk cay;pirasa;marul;sucuk;mango;karpuz;;;;;
kakule;seker;kivi;sarimsak;;;;;;;;;;;
kiyma;siyah cay;cilek;aci toz biber;vanilya;;;;;;;;;;
kabak;salam;bogurtlen;mango;muz;boza;taze meyve suyu;aci pul biber;seker;;;;;;
kori;vanilya;yulaf sutu;kivi;kabak;tavuk eti;bogurtlen;biber;;;;;;;
misir;lahana;ispanak;salatalik;pirasa;taze meyve suyu;kuru fasulye;mayasiz alkoller;yesil mercimek;kori;serbet;;;;
siyah cay;aci pul biber;tuz;margarin;yulaf sutu;bitki cayi;corek otu;roka;visne;sosis;sumak;kivi;elma;;
arpa;kiraz;ekmek;kiyma;yesil mercimek;yulaf;kirmizi mercimek;kori;portakal;roka;tarcin;peynir;zerdecal;;
patlican;kabak;kola-gazoz vb.;visne;biberiye;;;;;;;;;;
maydanoz;pirinc;kusbasi et;seker;ispanak;portakal;margarin;cilek;boza;balik;bezelye;;;;
bezelye;nar;;;;;;;;;;;;;
muz;lahana;tatli toz biber;bezelye;kiyma;boza;bitki cayi;biberiye;sucuk;kabak;maydanoz;yulaf;hindi eti;;
armut;hindi eti;ejder meyvesi;arpa;kirmizi mercimek;mayasiz alkoller;;;;;;;;;
yumurta;sogan;aci pul biber;nar;kori;cavdar;kimyon;sarimsak;kuru fasulye;ekmek;;;;;
sogan;siyah cay;ananas;kimyon;biber;yesil mercimek;margarin;peynir;badem sutu;soguk cay;mayasiz alkoller;bulgur;bezelye;;
kahve;biberiye;serbet;;;;;;;;;;;;
tuz;sakatatlar;tavuk eti;sosis;badem sutu;kiyma;yesil mercimek;kola-gazoz vb.;balik;;;;;;
muz;arpa;ananas;bakla;badem sutu;kuru fasulye;sucuk;corek otu;yulaf;;;;;;
karpuz;;;;;;;;;;;;;;
ananas;sucuk;mango;bugday;kola-gazoz vb.;;;;;;;;;;
kusbasi et;yesil mercimek;tatli toz biber;soguk cay;mandalina;ekmek;;;;;;;;;
sucuk;biberiye;sosis;badem sutu;nane;sarimsak;tatli toz biber;nar;vanilya;cilek;marul;;;;
taze meyve suyu;avokado;kuru fasulye;;;;;;;;;;;;
yulaf sutu;seker;arpa;kivi;marul;muz;bitki cayi;mango;hazir meyve suyu;patlican;pirinc;biberiye;domates;kori;cilek
vanilya;cavdar;pirasa;sogan;mayasiz alkoller;yulaf;muz;badem sutu;sarimsak;;;;;;
pirasa;seker;peynir;elma;yeni bahar;bitki cayi;yulaf;domates;mandalina;tereyagi;;;;;
seker;nane;hayvansal sut;aci pul biber;karpuz;kakule;ayran;serbet;vanilya;;;;;;
kiraz;;;;;;;;;;;;;;
domates;mandalina;karpuz;sakatatlar;elma;sucuk;tarcin;yulaf sutu;kahve;;;;;;
kahve;portakal;siyah cay;maydanoz;;;;;;;;;;;
tuz;siyah cay;hindi eti;visne;seker;bakla;tarcin;;;;;;;;
mango;serbet;sogan;ejder meyvesi;domates;ayran;yulaf;nohut;avokado;badem sutu;vanilya;ispanak;;;
marul;tatli toz biber;yeni bahar;hayvansal sut;;;;;;;;;;;
kivi;nohut;kusbasi et;visne;kahve;hayvansal sut;badem sutu;ananas;sumak;hindi eti;seker;yulaf;yesil mercimek;;
karpuz;margarin;;;;;;;;;;;;;
cilek;marul;pirinc;mayali alkoller;nohut;bezelye;siyah cay;tavuk eti;;;;;;;
kola-gazoz vb.;arpa;patlican;bogurtlen;cavdar;margarin;karpuz;yumurta;kusbasi et;maydanoz;kivi;portakal;balik;;
kori;mango;tarcin;kiraz;kakule;patlican;sakatatlar;sosis;bulgur;;;;;;
yogurt;boza;kiyma;muz;;;;;;;;;;;
visne;kajun;patlican;bezelye;badem sutu;tuz;mandalina;sogan;kabak;sucuk;yesil mercimek;bitki cayi;muz;karpuz;
marul;cavdar;avokado;margarin;portakal;sumak;kirmizi mercimek;taze meyve suyu;biberiye;visne;nohut;mango;ispanak;;
bogurtlen;sogan;yesil mercimek;ispanak;cavdar;nar;mango;kirmizi mercimek;tatli toz biber;;;;;;
pirasa;bakla;yumurta;tarcin;sucuk;tavuk eti;sogan;;;;;;;;
sumak;yulaf sutu;pirinc;arpa;muz;yesil mercimek;;;;;;;;;
vanilya;yesil mercimek;kiyma;soguk cay;;;;;;;;;;;
sakatatlar;bulgur;arpa;kiraz;;;;;;;;;;;
kivi;kori;kiraz;zerdecal;domates;hindi eti;ananas;armut;ayran;bulgur;;;;;
kola-gazoz vb.;tuz;yeni bahar;nohut;ananas;hayvansal sut;serbet;kahve;;;;;;;
maydanoz;mango;aci pul biber;tuz;siyah cay;;;;;;;;;;
mango;;;;;;;;;;;;;;
bakla;sucuk;cilek;maydanoz;soguk cay;;;;;;;;;;
seker;roka;sumak;karpuz;nane;yulaf;cavdar;kabak;maydanoz;armut;kivi;ekmek;sarimsak;domates;
siyah cay;;;;;;;;;;;;;;
kuru fasulye;bugday;siyah cay;bogurtlen;kekik;misir;roka;;;;;;;;
avokado;sogan;mandalina;tatli toz biber;portakal;roka;kola-gazoz vb.;kusbasi et;kiraz;vanilya;nar;seker;kakule;aci pul biber;aci toz biber
yulaf sutu;yeni bahar;nar;ejder meyvesi;patlican;salam;serbet;arpa;nohut;boza;biber;kekik;kola-gazoz vb.;;
salam;boza;pirinc;roka;armut;kuru fasulye;sarimsak;badem sutu;yogurt;portakal;siyah cay;;;;
portakal;visne;margarin;kiyma;biberiye;lahana;maydanoz;ejder meyvesi;kekik;muz;tavuk eti;kabak;mayali alkoller;arpa;ispanak
aci pul biber;ekmek;marul;seker;aci toz biber;ispanak;domates;kiraz;yulaf sutu;cilek;;;;;
aci toz biber;kiyma;soguk cay;salam;kahve;kimyon;aci pul biber;vanilya;;;;;;;
peynir;;;;;;;;;;;;;;
siyah cay;mayasiz alkoller;yogurt;kiraz;bugday;;;;;;;;;;
sumak;kusbasi et;yogurt;aci toz biber;yulaf sutu;kekik;pirasa;peynir;;;;;;;
nane;ananas;biber;zerdecal;;;;;;;;;;;
nar;seker;kiraz;yesil mercimek;cavdar;corek otu;bezelye;kori;sogan;kajun;hayvansal sut;kekik;;;
boza;cilek;nane;misir;;;;;;;;;;;
ayran;kimyon;;;;;;;;;;;;;
kiyma;maydanoz;peynir;cilek;aci pul biber;kahve;;;;;;;;;
zerdecal;mayali alkoller;peynir;armut;sucuk;portakal;yeni bahar;kimyon;soguk cay;marul;ananas;;;;
margarin;yulaf;bugday;corek otu;marul;sucuk;cavdar;biber;maydanoz;bulgur;pirinc;vanilya;mango;domates;
maydanoz;tarcin;bezelye;cavdar;;;;;;;;;;;
portakal;domates;mandalina;cilek;yulaf;sakatatlar;;;;;;;;;
hindi eti;peynir;;;;;;;;;;;;;
kajun;zerdecal;misir;kahve;pirinc;;;;;;;;;;
kiyma;sarimsak;mayasiz alkoller;aci toz biber;tereyagi;;;;;;;;;;
marul;pirinc;portakal;yulaf;kimyon;hayvansal sut;boza;;;;;;;;
yeni bahar;sarimsak;pirinc;hindi eti;armut;kajun;tuz;yumurta;nane;bezelye;;;;;
elma;sarimsak;kori;siyah cay;kabak;hindi eti;ejder meyvesi;muz;;;;;;;
misir;boza;sakatatlar;kajun;elma;bakla;bulgur;tarcin;yulaf sutu;vanilya;margarin;;;;
vanilya;misir;kiraz;sogan;kivi;kabak;nane;ekmek;mayasiz alkoller;elma;tarcin;;;;
ayran;elma;ananas;visne;taze meyve suyu;bakla;bezelye;ejder meyvesi;nohut;sucuk;misir;yogurt;biberiye;mandalina;
sogan;kiyma;;;;;;;;;;;;;
cavdar;;;;;;;;;;;;;;
sarimsak;kori;marul;sumak;visne;arpa;yulaf;nohut;taze meyve suyu;;;;;;
sucuk;domates;balik;;;;;;;;;;;;
kirmizi mercimek;kahve;ejder meyvesi;mayali alkoller;ekmek;bogurtlen;lahana;tereyagi;nane;ispanak;misir;marul;tavuk eti;yumurta;kori
kakule;maydanoz;corek otu;yogurt;kabak;kajun;sumak;yulaf;misir;kiyma;;;;;
badem sutu;kakule;salatalik;ejder meyvesi;soguk cay;aci pul biber;mayali alkoller;domates;portakal;seker;balik;misir;hazir meyve suyu;sosis;
sosis;tereyagi;seker;yulaf;bitki cayi;tuz;tatli toz biber;mayasiz alkoller;kori;peynir;sarimsak;aci pul biber;;;
seker;sakatatlar;nar;biber;portakal;kuru fasulye;kiyma;balik;soguk cay;margarin;yogurt;pirinc;salatalik;kusbasi et;kivi
yulaf sutu;portakal;aci toz biber;aci pul biber;;;;;;;;;;;
kuru fasulye;kakule;;;;;;;;;;;;;
nohut;yogurt;sosis;armut;kabak;yesil mercimek;kirmizi mercimek;marul;boza;sogan;lahana;badem sutu;mandalina;tuz;yulaf sutu
mandalina;sucuk;sogan;yeni bahar;ejder meyvesi;kola-gazoz vb.;tatli toz biber;;;;;;;;
kori;serbet;nar;taze meyve suyu;tarcin;;;;;;;;;;
marul;aci toz biber;salam;kajun;kirmizi mercimek;;;;;;;;;;
margarin;kusbasi et;muz;hazir meyve suyu;sosis;kahve;kekik;sogan;kirmizi mercimek;ayran;serbet;;;;
kajun;boza;tuz;yesil mercimek;corek otu;kakule;pirinc;kusbasi et;;;;;;;
sumak;;;;;;;;;;;;;;
soguk cay;bugday;kiraz;bogurtlen;domates;;;;;;;;;;
tavuk eti;kahve;kajun;yogurt;biberiye;hindi eti;sosis;;;;;;;;
kivi;portakal;soguk cay;nane;yumurta;kimyon;kuru fasulye;cilek;aci pul biber;ayran;vanilya;bogurtlen;balik;hindi eti;peynir
bulgur;mayali alkoller;yesil mercimek;tatli toz biber;kola-gazoz vb.;kiyma;vanilya;arpa;margarin;ayran;;;;;
patlican;siyah cay;boza;muz;yesil mercimek;salam;;;;;;;;;
biber;kuru fasulye;patlican;tarcin;yumurta;nane;bezelye;bakla;balik;;;;;;
misir;mandalina;serbet;bitki cayi;tarcin;kuru fasulye;marul;salam;badem sutu;tuz;ayran;kimyon;;;
margarin;corek otu;bogurtlen;maydanoz;yeni bahar;serbet;hayvansal sut;;;;;;;;
taze meyve suyu;muz;;;;;;;;;;;;;
kusbasi et;aci toz biber;bugday;cilek;kekik;kabak;nane;kajun;bitki cayi;taze meyve suyu;;;;;
tereyagi;yumurta;domates;;;;;;;;;;;;
pirasa;kekik;kola-gazoz vb.;kiyma;aci pul biber;;;;;;;;;;
margarin;marul;;;;;;;;;;;;;
badem sutu;ekmek;bogurtlen;kori;ayran;;;;;;;;;;
lahana;marul;ejder meyvesi;yulaf;hindi eti;badem sutu;soguk cay;margarin;karpuz;;;;;;
biberiye;nar;ejder meyvesi;bakla;elma;sakatatlar;peynir;sogan;yumurta;kola-gazoz vb.;salam;sarimsak;;;
aci toz biber;bitki cayi;pirinc;;;;;;;;;;;;
yulaf sutu;kiraz;nar;aci pul biber;corek otu;pirasa;biberiye;mango;sarimsak;taze meyve suyu;cavdar;bogurtlen;bitki cayi;;
kajun;serbet;taze meyve suyu;sarimsak;kiyma;domates;aci pul biber;pirasa;;;;;;;
aci pul biber;yogurt;kajun;misir;kirmizi mercimek;hayvansal sut;tuz;seker;kori;portakal;hindi eti;muz;kahve;boza;bezelye
balik;pirasa;nohut;tarcin;siyah cay;portakal;armut;bakla;sucuk;vanilya;tavuk eti;;;;
karpuz;marul;tereyagi;ejder meyvesi;bugday;kakule;kivi;ispanak;bitki cayi;nane;tatli toz biber;;;;
patlican;karpuz;tereyagi;yulaf sutu;visne;kekik;kabak;misir;maydanoz;kiyma;mango;;;;
ispanak;karpuz;yeni bahar;kivi;bugday;mandalina;margarin;misir;maydanoz;mayali alkoller;;;;;
mayasiz alkoller;zerdecal;kiraz;;;;;;;;;;;;
badem sutu;kabak;balik;;;;;;;;;;;;
kahve;lahana;tatli toz biber;misir;tarcin;salatalik;sosis;kori;yulaf;bugday;nane;cavdar;;;
bulgur;;;;;;;;;;;;;;
hindi eti;tarcin;biber;kajun;sosis;ispanak;kahve;kakule;mandalina;kuru fasulye;visne;tavuk eti;pirinc;tuz;
elma;bitki cayi;taze meyve suyu;kahve;hindi eti;biberiye;tereyagi;hayvansal sut;kakule;mandalina;kuru fasulye;sumak;;;
kahve;salatalik;domates;biberiye;zerdecal;bulgur;pirinc;mandalina;marul;yulaf sutu;;;;;
siyah cay;sumak;nane;peynir;;;;;;;;;;;
hazir meyve suyu;lahana;;;;;;;;;;;;;
kiyma;sosis;yesil mercimek;peynir;karpuz;ayran;yeni bahar;yulaf sutu;siyah cay;sumak;;;;;
zerdecal;hindi eti;sumak;kabak;;;;;;;;;;;
bitki cayi;ejder meyvesi;sosis;visne;sogan;;;;;;;;;;
taze meyve suyu;badem sutu;kajun;kiraz;biberiye;serbet;bakla;bulgur;yulaf sutu;bogurtlen;sucuk;;;;
muz;badem sutu;corek otu;visne;yesil mercimek;kola-gazoz vb.;biber;nar;kuru fasulye;tarcin;;;;;
hindi eti;pirasa;serbet;corek otu;bogurtlen;kusbasi et;soguk cay;bitki cayi;pirinc;avokado;elma;yulaf sutu;hazir meyve suyu;;
mango;vanilya;nane;mayasiz alkoller;tatli toz biber;misir;hindi eti;;;;;;;;
ispanak;hazir meyve suyu;bulgur;soguk cay;elma;sucuk;aci toz biber;hayvansal sut;;;;;;;
taze meyve suyu;;;;;;;;;;;;;;
mango;bulgur;patlican;corek otu;bezelye;nar;ananas;kekik;;;;;;;
biber;yeni bahar;;;;;;;;;;;;;
sucuk;bakla;tavuk eti;cilek;biber;ekmek;ayran;kimyon;kajun;visne;hazir meyve suyu;kivi;armut;;
arpa;mango;tarcin;ayran;salatalik;;;;;;;;;;
kola-gazoz vb.;domates;balik;salatalik;sosis;siyah cay;aci pul biber;avokado;serbet;margarin;kivi;;;;
taze meyve suyu;lahana;kori;ekmek;elma;mango;sakatatlar;bugday;;;;;;;
aci pul biber;bakla;boza;ananas;arpa;aci toz biber;kekik;margarin;vanilya;mandalina;portakal;kahve;mayasiz alkoller;yogurt;bezelye
yulaf;marul;patlican;biberiye;kahve;domates;yogurt;armut;ayran;nohut;ejder meyvesi;kekik;seker;bezelye;
kiraz;seker;tavuk eti;yulaf sutu;patlican;soguk cay;;;;;;;;;
ayran;biber;hindi eti;pirasa;patlican;portakal;mayasiz alkoller;kivi;yeni bahar;kiyma;domates;soguk cay;elma;cilek;
lahana;kahve;cavdar;sakatatlar;seker;;;;;;;;;;
soguk cay;siyah cay;roka;boza;cilek;domates;aci toz biber;vanilya;lahana;kivi;yumurta;;;;
hindi eti;peynir;kajun;armut;avokado;sucuk;yulaf;hazir meyve suyu;tuz;visne;marul;nohut;mango;bulgur;
mayali alkoller;kajun;mandalina;kola-gazoz vb.;kusbasi et;ananas;salam;ayran;yesil mercimek;ekmek;tarcin;;;;
kahve;tereyagi;kekik;hayvansal sut;badem sutu;aci pul biber;marul;ispanak;corek otu;nane;kiyma;sumak;;;
patlican;bitki cayi;bakla;yumurta;kiraz;mango;tuz;lahana;kuru fasulye;margarin;tatli toz biber;sogan;;;
seker;nohut;kahve;kekik;portakal;kori;yulaf sutu;domates;muz;visne;kabak;mayasiz alkoller;mandalina;;
boza;bulgur;yulaf;bogurtlen;vanilya;yogurt;kiraz;kahve;peynir;misir;mayasiz alkoller;tuz;kivi;karpuz;nar
elma;tarcin;kirmizi mercimek;sakatatlar;yulaf;mandalina;sucuk;zerdecal;bezelye;taze meyve suyu;;;;;
kabak;kirmizi mercimek;hazir meyve suyu;ispanak;pirasa;bitki cayi;sogan;biberiye;;;;;;;
taze meyve suyu;pirasa;mandalina;portakal;;;;;;;;;;;
bogurtlen;biber;margarin;sucuk;boza;kimyon;pirinc;vanilya;;;;;;;
arpa;sarimsak;aci pul biber;yulaf sutu;armut;nane;yulaf;;;;;;;;
